"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ix","Answer.tag1","Approve","Reject"
"34F34TZU7WZY78NIBKS32ICQDZH2JW","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","3Q5C1WP23M1MY8OVTHTXK9F552M15E","A19TD2J8506A4Y","Submitted","Sat Oct 26 10:28:26 PDT 2019","Sat Oct 26 10:35:26 PDT 2019","Tue Oct 29 10:35:26 PDT 2019","","","","420","0% (0/0)","0% (0/0)","0% (0/0)","2","Walk past the trashcan and go through the doorway. Turn left and walk down the hallway. Stop at the open doorway with double doors on the left."
"34F34TZU7WZY78NIBKS32ICQDZH2JW","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","3TMFV4NEP8EYMRN0O3PLPJFQ35W8WM","A2ZZW6KME1FUDU","Submitted","Sat Oct 26 10:23:06 PDT 2019","Sat Oct 26 10:48:31 PDT 2019","Tue Oct 29 10:48:31 PDT 2019","","","","1525","100% (100/100)","100% (50/50)","100% (50/50)","2","Turn right to exit restroom, make a left and walk down until you see glass doors on the right,  Make a small left and stop when you step onto the wood floor before you are in front of the elevator."
"3IKMEYR0LWVTIST0T5SF3XC3SOH2KV","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","32EYX73OY09RCSDRSCGKYCPY8H5RUE","A1ZDR2UN7M92LI","Submitted","Sat Oct 26 09:28:55 PDT 2019","Sat Oct 26 09:43:58 PDT 2019","Tue Oct 29 09:43:58 PDT 2019","","","","903","100% (255/255)","0% (0/0)","0% (0/0)","3","Walk through hallway past elevators. Walk towards room with green doors and walk through them."
"3IKMEYR0LWVTIST0T5SF3XC3SOH2KV","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","34T446B1C0E7Q4CSC8C5KA25SR20CI","AYYSG3O9FNU15","Submitted","Sat Oct 26 10:22:04 PDT 2019","Sat Oct 26 10:33:05 PDT 2019","Tue Oct 29 10:33:05 PDT 2019","","","","661","100% (1/1)","100% (1/1)","100% (1/1)","3","Walk straight past the elevators. Walk past the three circular chairs. Turn right through the open green doors."
"3IKMEYR0LWVTIST0T5SF3XC3SOH2KV","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","3JAOYWH7VI4IP2UBPHOXG4TLP4AL9V","A2ZZW6KME1FUDU","Submitted","Sat Oct 26 10:34:17 PDT 2019","Sat Oct 26 11:15:45 PDT 2019","Tue Oct 29 11:15:45 PDT 2019","","","","2488","100% (100/100)","100% (50/50)","100% (50/50)","3","Walk past the elevators into the room with carpet, past the three cushions on the right and exit through the green doors and stop when you hit the cement hallway."
"3IKMEYR0LWVTIST0T5SF3XC3SOH2KV","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","3JRJSWSMQHLI4UV3RM0JCW0FGFXE3I","A2FM59WS6UHSOD","Submitted","Sat Oct 26 09:49:47 PDT 2019","Sat Oct 26 09:50:26 PDT 2019","Tue Oct 29 09:50:26 PDT 2019","","","","39","100% (84/84)","0% (0/0)","0% (0/0)","3","Walk into the room with the spiral staircase and turn right into the room past the large monitor on the wall. Stop once you get past the doors."
"3U18MJKL1UM7OG65NB91722TYAYNCT","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","35GMH2SV3EH7QJOPAKKB0ZYQB6SOEM","A1S1K7134S2VUC","Submitted","Sat Oct 26 09:38:14 PDT 2019","Sat Oct 26 09:40:27 PDT 2019","Tue Oct 29 09:40:27 PDT 2019","","","","133","100% (118/118)","100% (7/7)","100% (5/5)","4","Move away from the stairway, towards the three recycling bins. Turn left at the bins and stop at the door."
"3U18MJKL1UM7OG65NB91722TYAYNCT","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","37WLF8U1WPQKNDAV6A9KHUP4A3U6KZ","ASQJ4Z3WF3ZFP","Submitted","Sat Oct 26 09:38:14 PDT 2019","Sat Oct 26 09:46:47 PDT 2019","Tue Oct 29 09:46:47 PDT 2019","","","","513","100% (3/3)","0% (0/0)","0% (0/0)","4","Go straight until you get to the trash bins. Go to your left until you are just one foot past the blue recycling bin."
"3U18MJKL1UM7OG65NB91722TYAYNCT","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","3C6FJU71TQT09TPD678E68IVB4MYUP","A1ZDR2UN7M92LI","Submitted","Sat Oct 26 09:53:04 PDT 2019","Sat Oct 26 10:08:16 PDT 2019","Tue Oct 29 10:08:16 PDT 2019","","","","912","100% (255/255)","0% (0/0)","0% (0/0)","4","Walk down room with lime green wall to left. Make a left towards the three chairs and stop before closed white door."
"3U18MJKL1UM7OG65NB91722TYAYNCT","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:43 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:43 PST 2019","","","3D4CH1LGEAT23AGAEQRH3CODTNOG9K","A2ZZW6KME1FUDU","Submitted","Sat Oct 26 10:23:35 PDT 2019","Sat Oct 26 10:58:46 PDT 2019","Tue Oct 29 10:58:46 PDT 2019","","","","2111","100% (100/100)","100% (50/50)","100% (50/50)","4","Walk straight and left at the three colored bins and stop at the white door."
"3SU800BH86SOD70XPUMI52J4ALSUQX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","354P56DE9K31FW18UTNEEUGAM8QS70","A1ZDR2UN7M92LI","Submitted","Sat Oct 26 09:29:37 PDT 2019","Sat Oct 26 09:45:02 PDT 2019","Tue Oct 29 09:45:02 PDT 2019","","","","925","100% (255/255)","0% (0/0)","0% (0/0)","5","Walk past elevators toward open doors and stop in the hallway before closed glass doors."
"3SU800BH86SOD70XPUMI52J4ALSUQX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","36H9ULYP62ULVMXOPICCAL24ODZFJE","A19TD2J8506A4Y","Submitted","Sat Oct 26 09:58:40 PDT 2019","Sat Oct 26 10:00:39 PDT 2019","Tue Oct 29 10:00:39 PDT 2019","","","","119","0% (0/0)","0% (0/0)","0% (0/0)","5","Move forward past the elevators, stop at the doorway under the exit sign"
"3SU800BH86SOD70XPUMI52J4ALSUQX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3DY4FPOOA1ORP72RX2QPUYRHMOHVRA","A2ZZW6KME1FUDU","Submitted","Sat Oct 26 10:23:05 PDT 2019","Sat Oct 26 10:46:26 PDT 2019","Tue Oct 29 10:46:26 PDT 2019","","","","1401","100% (100/100)","100% (50/50)","100% (50/50)","5","Walk straight past the elevators and stop after stepping through the white doors at the intersection."
"3SU800BH86SOD70XPUMI52J4ALSUQX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3O6CYIULED1WKOUDR6QQLBXF0WLWUN","A1S1K7134S2VUC","Submitted","Sat Oct 26 09:42:56 PDT 2019","Sat Oct 26 09:47:55 PDT 2019","Tue Oct 29 09:47:55 PDT 2019","","","","299","100% (118/118)","100% (7/7)","100% (5/5)","5","Move between the elevators and stop between the open double doors."
"3VEI3XUCZRXBX371LNCO0M6AYQ2PRX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","36W0OB37HWEV9XTY2U3Y1027NQMZHE","A98E8M4QLI9RS","Submitted","Sat Oct 26 09:29:34 PDT 2019","Sat Oct 26 10:19:19 PDT 2019","Tue Oct 29 10:19:19 PDT 2019","","","","2985","100% (594/594)","100% (18/18)","100% (12/12)","6","turn to the right and move down the long hallway passing the open white double doors on the right , stop and wait when you pass the glass doors on the left."
"3VEI3XUCZRXBX371LNCO0M6AYQ2PRX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3J2UYBXQQLCIAN3R2HZ2YAAVW5P06O","ASQJ4Z3WF3ZFP","Submitted","Sat Oct 26 09:48:05 PDT 2019","Sat Oct 26 09:52:04 PDT 2019","Tue Oct 29 09:52:04 PDT 2019","","","","239","100% (3/3)","0% (0/0)","0% (0/0)","6","Make a 180 degree turn and continue straight until you are at the column near the glass door."
"3VEI3XUCZRXBX371LNCO0M6AYQ2PRX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3Z4XG4ZF48RDBRSQY8L7R2TXC728XF","A1ZDR2UN7M92LI","Submitted","Sat Oct 26 10:23:07 PDT 2019","Sat Oct 26 10:37:13 PDT 2019","Tue Oct 29 10:37:13 PDT 2019","","","","846","100% (255/255)","0% (0/0)","0% (0/0)","6","Walk down hall. Stop with glass doors on left and open doors on right."
"3VEI3XUCZRXBX371LNCO0M6AYQ2PRX","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3ZPBJO59KP1S6WO2ACE1A8J4Z8DHDY","A1S1K7134S2VUC","Submitted","Sat Oct 26 09:40:27 PDT 2019","Sat Oct 26 09:42:55 PDT 2019","Tue Oct 29 09:42:55 PDT 2019","","","","148","100% (118/118)","100% (7/7)","100% (5/5)","6","Move away from the closed wooden door, move past the elevators on the right.  Stop where there is a black box recessed into the wall."
"3YLPJ8OXX8D9567UW2QSM6H38BS4XI","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3B3WTRP3DB2COG83FB6S18UCJ4J92U","A2ZZW6KME1FUDU","Submitted","Sat Oct 26 10:23:32 PDT 2019","Sat Oct 26 10:55:28 PDT 2019","Tue Oct 29 10:55:28 PDT 2019","","","","1916","100% (100/100)","100% (50/50)","100% (50/50)","7","Turn right, walk past the glass doors on the left and continue until you can see a tan door and drinking fountains to the right."
"3YLPJ8OXX8D9567UW2QSM6H38BS4XI","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3GFK2QRXX9HFZ94YQ5IIDZ5Z1FSW55","A1ZDR2UN7M92LI","Submitted","Sat Oct 26 09:41:07 PDT 2019","Sat Oct 26 09:56:18 PDT 2019","Tue Oct 29 09:56:18 PDT 2019","","","","911","100% (255/255)","0% (0/0)","0% (0/0)","7","Walk down hallway. Pass open doors on right. Stop before the restrooms on your right."
"3YLPJ8OXX8D9567UW2QSM6H38BS4XI","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3R5F3LQFV2K51EFL67YOL9Z8ZC2OZT","A2FM59WS6UHSOD","Submitted","Sat Oct 26 09:53:11 PDT 2019","Sat Oct 26 09:54:06 PDT 2019","Tue Oct 29 09:54:06 PDT 2019","","","","55","100% (84/84)","0% (0/0)","0% (0/0)","7","Follow the arrow that says 'conference center' but continue straight down the hall in that direction. Stop in front og the wooden door."
"3YLPJ8OXX8D9567UW2QSM6H38BS4XI","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3TYCR1GOTCJXVTCOTFIWTSVE47VZLL","A3U7EIF0P9GQKI","Submitted","Sat Oct 26 09:29:42 PDT 2019","Sat Oct 26 09:32:03 PDT 2019","Tue Oct 29 09:32:03 PDT 2019","","","","141","100% (182/182)","100% (70/70)","100% (51/51)","7","Turn right 90 degrees and walk down the hall. Stop in the hallway right before the bathrooms."
"36U4VBVNQODOP8FX29BIAST967UURY","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3D4CH1LGEAT23AGAEQRH3CODTNO9GD","A2ZZW6KME1FUDU","Submitted","Sat Oct 26 10:30:43 PDT 2019","Sat Oct 26 11:12:22 PDT 2019","Tue Oct 29 11:12:22 PDT 2019","","","","2499","100% (100/100)","100% (50/50)","100% (50/50)","8","Walk straight towards the exit, but stop and make a right when you see the wall with art and stop."
"36U4VBVNQODOP8FX29BIAST967UURY","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3NG53N1RLVJ82IQZCHBQXP7UA8R8PP","A1ZDR2UN7M92LI","Submitted","Sat Oct 26 09:48:33 PDT 2019","Sat Oct 26 10:05:07 PDT 2019","Tue Oct 29 10:05:07 PDT 2019","","","","994","100% (255/255)","0% (0/0)","0% (0/0)","8","Walk down hall with lime green wall to your left.  make a right before exit sign and stop with pictures on wall to your left and shelves to your right."
"36U4VBVNQODOP8FX29BIAST967UURY","3F1QRTWYOOIETAD81JHRBHJC8C3YLU","Give a Smart Robot Directions","Write instructions telling a smart robot how to get from a start location to a goal location in a building.","image, picture, robot, question, task, writing, fun","$0.20","Sat Oct 26 09:28:44 PDT 2019","4","BatchId:3814726;OriginalHitTemplateId:928390875;","3600","259200","Tue Nov 05 08:28:44 PST 2019","","","3SBEHTYCWN3V02UDCQJ0N5UKH9YIY0","ASQJ4Z3WF3ZFP","Submitted","Sat Oct 26 09:37:55 PDT 2019","Sat Oct 26 09:45:27 PDT 2019","Tue Oct 29 09:45:27 PDT 2019","","","","452","100% (3/3)","0% (0/0)","0% (0/0)","8","Go straight until you get to the bookshelves. Go 2 feet past the bookshelves, then turn to your right."
